"","PROM_GRAL_2018","PROM_GRAL_2019","GEN_ALU","ASISTENCIA_2018"
"147557",6.7,6.6,"1",96
"147558",6.3,6.1,"2",100
"147559",6.3,5.2,"1",92
"147560",5.4,5.6,"1",100
"147561",5.9,5.6,"1",92
"147562",5.8,5.7,"1",93
"147563",5,4.9,"2",93
"147564",5.3,5.8,"1",92
"147565",5.8,4.3,"1",97
"147566",4.5,4.3,"2",95
"147567",6.4,6.6,"2",98
"147568",5.6,5.2,"1",90
"147569",5.7,5.8,"2",88
"147570",5.3,5.3,"1",94
"147571",6.6,6,"2",92
"147572",5.4,5.5,"2",96
"147573",5.3,5.3,"2",91
"147574",6,6.2,"2",90
"147575",4.9,4.8,"1",91
"147576",6,6.3,"1",97
"147577",6.1,6.5,"2",97
"147578",6.5,6.6,"2",97
"147579",5.2,4.4,"1",99
"147580",6.7,6.9,"1",90
"147581",5.6,5.5,"1",92
"147582",5.9,5.5,"2",86
"147583",5.8,5.9,"1",95
"147584",5.4,4.9,"1",85
"147585",5,5.4,"1",100
"147586",5.7,6,"1",86
"147587",5.2,5.1,"1",95
"147588",6.4,5.8,"2",81
"147589",6.2,6.3,"2",100
"147590",6.1,6.3,"1",83
"147591",6.4,6.4,"1",99
"147592",5.5,5.6,"1",94
"147593",5.7,5.6,"2",97
"147594",5.3,5.8,"2",90
"147595",5.2,5.3,"2",92
"147596",6,5.7,"1",89
"147597",6.3,5.8,"1",97
"147598",5.2,4.9,"2",100
"147599",6,5.4,"2",100
"147600",4.9,5,"1",88
"147601",5.4,5.8,"2",97
"147602",6.2,6.2,"2",95
"147603",5,4.8,"2",92
"147604",6.3,5.7,"2",97
"147605",5.7,5.6,"1",92
"147606",6,5.9,"1",96
"147607",6.4,6.3,"2",99
"147608",5,4.9,"2",94
"147609",6.7,6.5,"2",98
"147610",5.4,6.5,"2",79
"147611",6.7,6.8,"2",99
"147612",5.4,5.2,"2",97
"147613",6.3,6.2,"2",97
"147614",4.9,5.1,"2",85
"147615",6,5.9,"2",89
"147616",6.3,5.9,"2",91
"147617",5.6,4.8,"2",95
"147618",5.9,5.9,"2",82
"147619",5.3,5.7,"1",87
"147620",6.2,6,"1",98
"147621",6.7,6.8,"1",100
"147622",5,4.6,"1",85
"147623",6.1,5.9,"1",94
"147624",5.7,5.7,"1",98
"147625",6,5.5,"1",90
"147626",5.4,5.6,"1",100
"147627",5.3,5.2,"2",99
"147628",5.5,6.2,"2",94
"147629",6.8,6.4,"2",95
"147630",5.8,5.9,"2",99
"147631",5.2,4.8,"2",91
"147632",5.7,4.6,"1",94
"147633",6.5,6.5,"2",98
"147634",5.8,5.1,"2",90
"147635",6.5,6.3,"2",94
"147636",6.3,5.9,"2",92
"147637",6.9,6.9,"2",91
"147638",6.2,6,"2",100
"147639",5.7,6,"1",96
"147640",5.9,6.1,"1",96
"147641",6.6,6.1,"1",87
"147642",5.4,5.1,"2",95
"147643",5.8,6,"2",99
"147644",6.6,6,"1",92
"147645",6.2,5,"1",99
"147646",6.3,5.6,"1",100
"147647",5.9,6.1,"1",98
"147648",6.2,5.6,"2",96
"147649",6,5.5,"1",85
"147650",6.4,5.9,"1",98
"147651",5.3,5.3,"2",87
"147652",4.5,4.5,"2",85
"147653",6.5,6.2,"2",99
"147654",5.6,5.4,"1",98
"147655",6.2,6,"2",96
"147656",5.9,5.8,"1",90
"147657",5.3,5.5,"2",94
"147658",5.3,5.3,"2",98
"147659",4.7,5.1,"2",78
"147660",6,5.1,"1",91
"147661",6.2,6.2,"2",99
"147662",4.8,3.6,"1",89
"147663",6.4,5.8,"2",95
"147664",5.7,6,"1",97
"147665",5.6,4.9,"1",98
"147666",6.1,6,"2",96
"147667",6.2,4.9,"1",99
"147668",6,6.1,"2",92
"147669",6.2,5.7,"2",99
"147670",5.3,5,"2",97
"147671",5.9,4.3,"2",90
"147672",5.2,5.5,"1",90
"147673",6.2,5.3,"1",100
"147674",4.7,4.7,"1",91
"147675",5.2,4.9,"1",98
"147676",6.3,6.5,"1",95
"147677",5.5,5.7,"1",97
"147678",6.3,6,"2",95
"147679",5.4,5.3,"1",91
"147680",5.3,4.7,"1",74
"147681",5.1,4.9,"1",76
"147682",6.6,6.8,"1",100
"147683",5.4,5.3,"1",91
"147684",6.2,5.7,"2",97
"147685",5.6,6,"2",99
"147686",6.6,6.5,"2",91
"147687",6,5.6,"2",98
"147688",6.5,6.4,"1",98
"147689",6,5.7,"1",81
"147690",6,5.3,"1",95
"147691",5.1,5.4,"1",89
"147692",5.6,5.2,"1",98
"147693",6.4,6.8,"1",99
"147694",6.1,6.2,"2",98
"147695",6.4,6.5,"2",99
"147696",5.3,5.4,"1",91
"147697",6.5,6.2,"1",100
"147698",5.3,5.3,"1",98
"147699",6.3,6,"2",97
"147700",5.2,4.6,"1",94
"147701",5.5,5.1,"2",99
"147702",5.6,6.2,"2",99
"147703",5.7,5,"1",93
"147704",5.2,5.6,"2",36
"147705",5.3,4.9,"1",92
"147706",6,6.1,"1",96
"147707",6.1,6.4,"1",96
"147708",5.9,6.2,"2",92
"147709",6.7,6.9,"2",95
"147710",5.8,5.2,"1",87
"147711",6.4,6.1,"1",98
"147712",5.5,5.7,"1",94
"147713",5.5,5.4,"1",98
"147714",5.1,5.2,"1",92
"147715",6.3,5.9,"1",99
"147716",5.8,5.9,"2",97
"147717",5.7,5.9,"1",96
"147718",5.1,5,"2",90
"147719",6.2,6.5,"1",97
"147720",5.4,4.9,"2",89
"147721",6.4,6.4,"2",100
"147722",5.6,5.9,"1",96
"147723",5.5,5.6,"1",95
"147724",5.3,5.3,"1",97
"147725",5.7,6.3,"2",91
"147726",6,4.7,"1",98
"147727",5.9,5.8,"2",97
"147728",6.1,6.1,"1",98
"147729",6,5.4,"2",97
"147730",5.5,5.4,"1",97
"147731",6.4,5.9,"2",97
"147732",6.2,5.4,"2",100
"147733",6.5,5.8,"2",82
"147734",5.5,4.8,"1",98
"147735",6.1,4.7,"2",89
"147736",6.6,6.2,"1",100
"147737",4.9,5.3,"2",85
"147738",6.2,6.3,"1",89
"147739",5.9,5.7,"1",94
"147740",5.8,5.3,"1",94
"147741",5.9,5.4,"2",96
"147742",6,5.7,"1",98
"147743",5.5,5.1,"1",98
"147744",5.9,5.3,"1",88
"147745",4.9,4.8,"1",97
"147746",6.8,6.7,"2",93
"147747",5.5,4,"2",85
"147748",6.6,5.8,"2",96
"147749",5.7,6,"2",98
"147750",5.9,5.7,"2",99
"147751",4.8,5.4,"2",88
"147752",5.4,5.4,"2",91
"147753",5.8,5.3,"1",99
"147754",5,4.8,"2",95
"147755",5,5.9,"2",98
"147756",6.8,6.4,"2",87
"147757",5.4,5.6,"1",100
"147758",5.7,5.2,"2",100
"147759",6.4,6.2,"1",95
"147760",5.8,5.6,"1",91
"147761",5.7,6,"1",89
"147762",5.5,5.2,"2",94
"147763",6.2,6.4,"2",99
"147764",6.6,6.7,"2",100
"147765",5.4,5.1,"2",79
"147766",5.4,5.6,"1",98
"147767",6.1,5.6,"1",92
"147768",4.9,5.4,"2",98
"147769",6.2,5.4,"1",99
"147770",5.8,5.7,"1",98
"147771",5.9,5.6,"1",99
"147772",6.6,5.8,"2",96
"147773",5.9,4.4,"2",97
"147774",5.9,6.6,"1",88
"147775",6.7,6.4,"2",99
"147776",5.9,5.2,"1",81
"147777",5.7,5.4,"1",97
"147778",5.6,6.6,"1",89
"147779",5.2,5.4,"1",97
"147780",5.4,5.5,"1",97
"147781",5.6,5.6,"2",96
"147782",5.9,6.1,"2",98
"147783",5.5,5.3,"2",95
"147784",5,5.1,"1",99
"147785",5.3,4.4,"2",87
"147786",5.4,5,"1",95
"147787",6.4,6.5,"1",98
"147788",5.7,5.2,"1",99
"147789",6.7,5.6,"2",100
"147790",5.5,5,"2",82
"147791",6.4,6.4,"1",97
"147792",6,5,"1",93
"147793",6.6,6.8,"1",99
"147794",6,5.2,"2",95
"147795",6.3,6.4,"1",86
"147796",6.2,6.1,"1",97
"147797",6,5.1,"2",91
"147798",5.5,5.7,"1",91
"147799",5.4,5.6,"2",98
"147800",5.5,5.5,"2",96
"147801",5.6,5.6,"2",95
"147802",6,5.6,"2",93
"147803",4.8,4.6,"1",94
"147804",6,6.2,"2",98
"147805",6.5,6.3,"2",99
"147806",6,5.8,"1",83
"147807",5.2,4.9,"1",98
"147808",6.6,6.5,"2",99
"147809",4.9,5,"1",91
"147810",6.4,6.1,"2",100
"147811",4.8,5.6,"1",99
"147812",5.3,5.2,"2",95
"147813",5,4.7,"1",97
"147814",5.9,6,"1",96
"147815",5.5,4.5,"1",80
"147816",5.4,6.2,"2",86
"147817",6.1,5.7,"2",94
"147818",6.4,5.8,"1",99
"147819",6.6,5.5,"1",85
"147820",5.5,5.8,"1",91
"147821",5.7,6.5,"2",57
"147822",5.5,5.5,"1",86
"147823",5.5,3.4,"1",95
"147824",6.6,6.6,"2",98
"147825",5.8,4.8,"2",97
"147826",5.2,5.5,"1",98
"147827",5.6,5.4,"2",84
"147828",4.8,5.3,"1",96
"147829",6.6,6.6,"1",97
"147830",5.4,5.5,"2",93
"147831",6.1,6.2,"2",96
"147832",4.5,4.2,"1",93
"147833",6,6.2,"1",99
"147834",6.6,6.7,"1",97
"147835",6.2,6.4,"2",89
"147836",5.2,5.6,"2",97
"147837",6.1,5.6,"1",94
"147838",6.2,5.6,"1",94
"147839",6.4,5.6,"2",100
"147840",5.4,3.2,"1",95
"147841",4.5,3,"2",37
"147842",5.8,5.9,"1",95
"147843",4.5,5,"1",98
"147844",5.7,5.8,"1",93
"147845",5.7,5.8,"2",99
"147846",6.2,6.2,"2",97
"147847",5.6,5.6,"1",91
"147848",5.6,5.3,"1",96
"147849",6.6,6.4,"2",99
"147850",5.4,5.3,"1",97
"147851",5.1,5.2,"1",91
"147852",5.1,5.2,"1",94
"147853",5.8,5.8,"2",100
"147854",6.4,6.2,"2",93
"147855",5.2,5.1,"1",96
"147856",5.5,5.2,"1",89
"147857",6.7,6.8,"1",99
"147858",5.9,5.2,"1",98
"147859",6.5,6.4,"2",97
"147860",5.6,5.8,"1",94
"147861",5.9,5.7,"2",98
"147862",6.4,6.1,"2",97
"147863",5.7,5.9,"2",67
"147864",5.6,5.9,"1",95
"147865",5.7,5.7,"2",95
"147866",6.4,6.6,"1",97
"147867",5.4,5.8,"1",97
"147868",5.5,6.1,"1",97
"147869",6.2,5.8,"2",92
"147870",5.9,5.7,"2",89
"147871",5.5,5.3,"2",91
"147872",5.5,5.9,"2",83
"147873",4.9,4.9,"2",95
"147874",5.7,5.8,"2",83
"147875",4.7,4.5,"2",86
"147876",6,5.4,"2",98
"147877",5.6,5.6,"2",70
"147878",5.4,5.6,"2",99
"147879",5.8,5.1,"2",92
"147880",5.8,5.4,"2",95
"147881",6.4,6.2,"2",97
"147882",5.6,5.6,"2",52
"147883",5.4,5.2,"1",84
"147884",5.6,5.1,"1",92
"147885",5.8,5,"2",96
"147886",5.6,5.6,"1",98
"147887",5.2,5.1,"1",100
"147888",5.4,4.8,"2",88
"147889",5,4.9,"1",96
"147890",5.5,5.8,"2",85
"147891",6.3,5.8,"2",90
"147892",6.8,6.4,"2",100
"147893",6.1,6.1,"2",100
"147894",5.3,4.7,"1",92
"147895",4.8,4.5,"1",98
"147896",5.3,5.3,"1",89
"147897",6.6,6.5,"1",96
"147898",5.1,4.8,"1",96
"147899",5.7,5.7,"1",93
"147900",5.3,5.8,"2",99
"147901",4.9,5,"1",93
"147902",5.9,4.8,"1",95
"147903",6.5,5.7,"1",97
"147904",6.2,6.4,"1",92
"147905",6.2,6.1,"1",97
"147906",6.3,6.3,"2",91
"147907",5.4,5.3,"2",95
"147908",6.3,6.3,"2",95
"147909",5.2,4.9,"2",90
"147910",5.5,5.4,"2",84
"147911",5.1,5.4,"1",100
"147912",4.8,4.8,"1",95
"147913",6,5.4,"2",98
"147914",5.2,5.3,"1",98
"147915",5.4,5.5,"2",100
"147916",6.1,5.8,"1",100
"147917",5.1,6.3,"1",85
"147918",4.8,5.4,"1",90
"147919",5.6,5.5,"2",94
"147920",6.3,5.7,"2",99
"147921",6.3,6.3,"1",95
"147922",5,5.1,"2",99
"147923",5.5,4.8,"2",95
"147924",4.8,5,"1",82
"147925",6.7,6.4,"2",98
"147926",5.9,6,"1",99
"147927",5.9,5.7,"2",86
"147928",5.7,5.7,"1",97
"147929",5,5.2,"2",100
"147930",6.5,5.6,"2",92
"147931",5.9,5.9,"1",90
"147932",6.1,6,"1",95
"147933",5.5,5.1,"1",90
"147934",5.6,5.5,"2",98
"147935",5.1,4.8,"1",100
"147936",6.4,5.2,"1",99
"147937",5.4,5.7,"1",81
"147938",4.7,5,"2",97
"147939",6.1,5.9,"2",95
"147940",6,5.9,"2",100
"147941",4.7,4.7,"1",93
"147942",5.3,5,"2",85
"147943",5.1,5.6,"1",99
"147944",6.2,5.3,"2",96
"147945",6.2,6.2,"2",97
"147946",6.3,6.1,"1",97
"147947",5.3,5.4,"2",100
"147948",5.6,6.2,"2",97
"147949",5.5,5.7,"2",89
"147950",4.9,4.9,"1",92
"147951",6.3,6.1,"1",86
"147952",6.5,6.7,"2",96
"147953",6.7,6.4,"2",100
"147954",5.3,5.4,"2",84
"147955",5.6,6.1,"1",96
"147956",6.4,6.4,"1",89
"147957",6.1,6.4,"2",99
"147958",6.9,6.9,"2",100
"147959",6.7,6.5,"2",91
"147960",5.3,4.5,"1",96
"147961",5.4,5.8,"1",98
"147962",5,4.8,"1",87
"147963",5.3,5.2,"2",94
"147964",5.9,6.2,"1",94
"147965",6.5,6.5,"2",92
"147966",6,5,"2",99
"147967",6.4,6.4,"1",99
"147968",5.3,5.5,"2",95
"147969",6.4,5.8,"2",97
"147970",5.4,5.6,"1",91
"147971",5.1,4.9,"1",92
"147972",5.6,6.1,"1",93
"147973",5.4,5.5,"1",94
"147974",5.5,4.4,"1",96
"147975",5.3,5.3,"1",87
"147976",6.7,6.8,"2",100
"147977",6.3,6.3,"2",98
"147978",6.2,6.2,"1",95
"147979",5.1,4.2,"2",87
"147980",5.4,5.2,"1",89
"147981",6.6,6.7,"2",97
"147982",5.7,5,"2",94
"147983",4.6,4.7,"2",91
"147984",6.4,5.1,"2",93
"147985",5.5,5,"2",91
"147986",6.1,6.4,"2",88
"147987",5,5.6,"1",97
"147988",6,5.6,"1",98
"147989",5.1,5.4,"1",92
"147990",5.4,5.5,"2",89
"147991",5.4,5.7,"2",86
"147992",5.4,4.6,"2",87
"147993",5.8,5.8,"1",93
"147994",5.4,4.7,"2",97
"147995",5.4,5.6,"1",98
"147996",5.6,5.7,"2",90
"147997",6,6.2,"2",88
"147998",6,5.9,"2",98
"147999",5.5,5,"2",99
"148000",4.5,4.4,"1",74
"148001",5.6,6.5,"1",91
"148002",5.8,5.9,"2",94
"148003",5.7,5.5,"1",95
"148004",5.6,5.5,"2",99
"148005",5.4,4.8,"1",99
"148006",6.5,5.8,"2",99
"148007",6.2,5.1,"1",96
"148008",5.8,5.7,"1",93
"148009",6.2,6.1,"2",98
"148010",6.6,6.8,"2",96
"148011",5.8,5.6,"1",98
"148012",6,5.7,"2",88
"148013",6.4,6.5,"1",100
"148014",6.4,5.8,"1",90
"148015",6.1,6.2,"2",82
"148016",4.8,5.2,"2",91
"148017",5.8,5.9,"2",94
"148018",5.2,5.6,"2",98
"148019",6.2,5.8,"1",95
"148020",5.5,5.5,"2",87
"148021",5.9,5.6,"1",100
"148022",5.1,4.3,"1",98
"148023",5.7,5.9,"2",88
"148024",6.7,6.8,"1",100
"148025",5.5,5.5,"1",97
"148026",5.8,6.1,"1",93
"148027",6.4,6.8,"1",94
"148028",6.4,6.3,"1",99
"148029",6.6,6.7,"2",93
"148030",5.7,5.6,"2",97
"148031",5.6,5.6,"2",90
"148032",5.3,6.2,"1",96
"148033",6.2,5.3,"2",89
"148034",6.2,6.3,"2",99
"148035",6.2,6.4,"2",96
"148036",4.6,6.1,"2",85
"148037",6.2,6.1,"2",97
"148038",5.8,5.5,"2",97
"148039",6,6,"2",88
"148040",6.1,6.1,"1",91
"148041",5.9,5.8,"1",93
"148042",5.4,4.9,"2",98
"148043",6.3,6.4,"1",97
"148044",5.1,5.6,"1",81
"148045",6.1,6.3,"1",96
"148046",5.7,6.1,"2",94
"148047",6.7,6.2,"2",98
"148048",4.8,4.5,"1",87
"148049",6.8,6.9,"1",100
"148050",5.5,5.3,"1",95
"148051",5.2,4.2,"2",63
"148052",6.5,6,"2",95
"148053",6,5.9,"1",97
"148054",5.9,5.9,"1",95
"148055",6.6,6.7,"2",95
"148056",5.5,5.7,"1",90
"148057",5,5.4,"1",97
"148058",5.7,5.7,"2",88
"148059",5.3,5.4,"1",99
"148060",5,4.4,"1",94
"148061",5.1,5,"2",96
"148062",5.3,5.2,"1",100
"148063",5.6,5.7,"1",98
"148064",5.8,5.9,"1",93
"148065",5.4,4.4,"2",93
"148066",5.2,5.1,"1",91
"148067",4.9,3.5,"1",88
"148068",5.5,5.6,"1",92
"148069",6.6,6.4,"2",99
"148070",5.9,5.6,"1",98
"148071",5.8,5.6,"1",96
"148072",5,3.6,"2",87
"148073",5.1,5.4,"2",98
"148074",5.6,5.7,"1",96
"148075",6,6.1,"1",98
"148076",4.9,4.7,"2",76
"148077",6.1,6.2,"1",98
"148078",5.6,5.2,"2",92
"148079",5.2,3.8,"1",54
"148080",6.4,6,"2",97
"148081",6.7,6.2,"1",98
"148082",5.2,5.1,"2",87
"148083",6,6.4,"1",99
"148084",6.4,6,"2",99
"148085",6,5.7,"2",97
"148086",5.5,4.5,"2",96
"148087",6.2,6.4,"1",92
"148088",6,5.6,"2",98
"148089",5.9,6.3,"2",98
"148090",5.5,5.4,"1",99
"148091",5.4,5.4,"1",91
"148092",5.5,5.1,"1",94
"148093",6.1,5.9,"2",85
"148094",5.3,5.7,"2",100
"148095",6.3,6,"2",98
"148096",5.9,5.8,"2",86
"148097",5,5.7,"1",86
"148098",5.8,6.2,"1",100
"148099",5.1,5.4,"2",96
"148100",5.3,5.5,"2",94
"148101",5.5,5.7,"2",98
"148102",6,5.2,"1",99
"148103",5.3,5.7,"1",97
"148104",5.9,5.5,"1",98
"148105",5.6,5.8,"1",98
"148106",6.6,6.1,"2",91
"148107",6.9,6.6,"2",87
"148108",5.2,5.1,"1",76
"148109",6.6,6.9,"2",85
"148110",5.5,5,"1",95
"148111",6.3,6.9,"1",90
"148112",5.6,5.2,"2",85
"148113",6.3,6.6,"1",95
"148114",5.9,6.8,"2",78
"148115",6,6.1,"2",100
"148116",5.3,5.4,"2",99
"148117",5.8,5.8,"1",98
"148118",5.3,5.3,"1",96
"148119",6.2,5.8,"1",92
"148120",5.3,5.4,"1",96
"148121",4.9,5.4,"2",95
"148122",5,4.3,"1",97
"148123",5.5,5.5,"2",96
"148124",6.7,6.3,"1",100
"148125",6.3,6,"1",100
"148126",5.9,5.2,"2",96
"148127",6.2,5.7,"1",99
"148128",5.3,5.3,"2",85
"148129",5.2,5.2,"1",85
"148130",6,6.3,"2",97
"148131",6.2,5.8,"2",91
"148132",5.6,5.3,"1",94
"148133",6.1,5.9,"1",99
"148134",6.5,6.6,"2",100
"148135",5.3,5.2,"2",89
"148136",6,6,"2",97
"148137",6.1,5.3,"2",98
"148138",5.6,5.8,"1",83
"148139",5.8,5.2,"2",85
"148140",6.6,6.6,"2",83
"148141",6.9,6.9,"1",96
"148142",5.8,5.9,"1",96
"148143",6.1,5.2,"1",96
"148144",6.5,5.4,"1",89
"148145",5.6,5.4,"1",99
"148146",5.7,5.7,"1",99
"148147",5.5,5.2,"2",100
"148148",5.8,5.8,"2",95
"148149",5.8,5.8,"1",91
"148150",5.4,5.4,"1",97
"148151",5.3,5,"2",97
"148152",4.8,5.2,"1",97
"148153",6,5.5,"1",97
"148154",6.9,6.9,"2",91
"148155",6,6,"1",93
"148156",5.2,5.2,"2",100
"148157",6.3,5.3,"2",96
"148158",5.4,5.9,"2",92
"148159",6.5,6.6,"2",92
"148160",6.1,6.3,"2",88
"148161",6.3,6.1,"1",99
"148162",5.5,5.8,"1",92
"148163",5.7,5,"1",77
"148164",5.8,5.1,"1",96
"148165",6,5.8,"2",97
"148166",6.7,6.7,"2",85
"148167",5.7,5.9,"2",88
"148168",6.2,6,"1",93
"148169",5.5,5.3,"2",90
"148170",4.8,5.2,"1",94
"148171",6,6.2,"2",97
"148172",6.1,5.9,"1",100
"148173",5.5,5.5,"2",95
"148174",6.6,6.6,"2",98
"148175",5,4,"2",77
"148176",6.1,6.2,"1",100
"148177",4.9,5.9,"2",92
"148178",6,5.9,"1",98
"148179",6,5.3,"2",92
"148180",5.3,4.8,"1",97
"148181",5.9,5.8,"1",99
"148182",6.1,5.4,"2",90
"148183",5.4,5.8,"1",97
"148184",5.8,6.2,"1",100
"148185",5.4,6,"2",90
"148186",5.3,5.4,"1",93
"148187",4.9,5.6,"1",97
"148188",6.8,6.8,"2",99
"148189",5.8,6.6,"2",98
"148190",5.2,4.9,"1",90
"148191",5.9,6.2,"1",94
"148192",6.3,5.8,"2",95
"148193",5.5,5,"2",99
"148194",5.5,5.4,"1",98
"148195",4.9,4.3,"1",97
"148196",6.4,6.2,"1",98
"148197",5,4.7,"1",99
"148198",5.5,5.5,"1",92
"148199",5.1,5.5,"1",98
"148200",5,5,"2",87
"148201",5.9,6.1,"1",89
"148202",6.1,6.1,"2",97
"148203",5.1,5.1,"1",93
"148204",5.5,6,"1",98
"148205",6.7,6.8,"1",98
"148206",5.6,5,"1",92
"148207",5.6,5.2,"2",92
"148208",5.7,5,"2",96
"148209",5.9,5.7,"1",97
"148210",5.4,5.8,"2",94
"148211",5.4,6,"2",96
"148212",4.6,4.9,"1",93
"148213",5.3,4.6,"1",98
"148214",5.3,5,"2",97
"148215",4.9,5.2,"1",96
"148216",6.1,5,"1",98
"148217",5.4,5,"1",76
"148218",5.9,5.4,"1",98
"148219",5.1,4.9,"2",94
"148220",5.1,4.5,"1",83
"148221",6.7,6.7,"1",93
"148222",6.4,5.8,"2",86
"148223",6.2,6.1,"2",91
"148224",6,5.1,"1",95
"148225",5.4,5.7,"1",97
"148226",6.1,6.2,"2",91
"148227",5.5,5.2,"1",97
"148228",6.7,5.8,"1",98
"148229",6.4,6.5,"1",95
"148230",5.4,5.7,"1",91
"148231",5.6,5.9,"2",90
"148232",5.7,5.3,"2",99
"148233",5,5,"2",86
"148234",6.4,5,"2",94
"148235",5.7,5.4,"1",91
"148236",6.5,6.3,"2",92
"148237",6.2,5.6,"2",98
"148238",5.1,5.2,"1",89
"148239",4.5,4.4,"1",90
"148240",5.6,5.2,"1",97
"148241",5.3,5.8,"2",82
"148242",5.2,6.1,"2",98
"148243",5.7,6.4,"2",89
"148244",6.7,6.7,"1",97
"148245",6,6.1,"2",97
"148246",5.9,5.6,"1",98
"148247",5.6,5.3,"2",94
"148248",4.9,5.2,"1",88
"148249",4.9,5,"2",93
"148250",5.3,5.3,"2",89
"148251",6.1,6.1,"2",91
"148252",5.6,5.1,"1",100
"148253",5.8,5.6,"1",99
"148254",5.4,5.4,"2",82
"148255",5.8,5.2,"1",98
"148256",5.2,3.8,"1",88
"148257",6.3,6.2,"2",95
"148258",5.5,5.4,"2",88
"148259",6.4,6.4,"2",99
"148260",5.7,6.2,"2",96
"148261",5.3,5.2,"1",94
"148262",5.9,6,"1",87
"148263",5,4.8,"1",93
"148264",6.3,6,"1",100
"148265",6,6.3,"1",93
"148266",5.2,5.1,"1",95
"148267",4.9,5.7,"1",96
"148268",6.7,6.7,"2",86
"148269",5.6,5.5,"2",97
"148270",5.9,5.1,"1",92
"148271",6,5.7,"2",90
"148272",6,5.6,"2",94
"148273",5.7,6,"1",91
"148274",6,6,"2",91
"148275",6.7,6.7,"2",86
"148276",5.4,5,"1",93
"148277",5.7,5.3,"2",96
"148278",5.2,4.8,"1",95
"148279",6.2,6.3,"2",96
"148280",4.9,4,"1",81
"148281",6.2,6.3,"1",93
"148282",5.8,5.7,"1",98
"148283",6,4.9,"1",94
"148284",5.8,5.8,"1",97
"148285",6.3,5.9,"1",93
"148286",5.7,6.3,"2",92
"148287",5.4,5.1,"2",75
"148288",6.5,6.4,"2",89
"148289",5.8,6,"1",93
"148290",5.7,6,"1",91
"148291",6.4,6.5,"2",100
"148292",5.5,5.5,"2",85
"148293",5.3,5,"1",97
"148294",6.4,6.3,"2",95
"148295",5.8,5.7,"2",96
"148296",5.8,5.4,"1",98
"148297",6.2,6.2,"2",97
"148298",5.9,5.8,"1",98
"148299",5.5,5.3,"1",96
"148300",5.8,5.9,"2",99
"148301",6.9,6.6,"1",97
"148302",5.5,4.7,"2",94
"148303",6.3,6.5,"2",76
"148304",5.6,5.5,"1",85
"148305",6.3,6.1,"1",88
"148306",5.1,5.1,"2",84
"148307",5,4.8,"1",95
"148308",5.8,5.7,"2",89
"148309",6.1,5.7,"1",97
"148310",5.7,4.9,"2",100
"148311",5.4,5.4,"2",97
"148312",5.4,5.8,"1",100
"148313",6.8,7,"2",94
"148314",6.2,6.2,"2",99
"148315",6.1,6,"1",98
"148316",5.5,4.9,"1",94
"148317",6,5.5,"2",93
"148318",5.5,4.9,"2",95
"148319",5.1,5.2,"1",97
"148320",5.3,5.3,"1",89
"148321",5.1,5.1,"1",97
"148322",5.6,5,"2",97
"148323",6.6,5.7,"1",93
"148324",5.9,5.7,"1",60
"148325",5.6,5,"2",100
"148326",5.7,5.7,"1",94
"148327",6.7,6.6,"1",100
"148328",6.1,6.4,"1",95
"148329",6.3,5.4,"2",95
"148330",6.3,6.6,"1",99
"148331",5.2,5.2,"2",87
"148332",6.5,6.6,"1",97
"148333",5.9,6.5,"1",100
"148334",5.9,5.9,"2",88
"148335",6.2,6.2,"1",97
"148336",5.8,5.5,"1",91
"148337",5.2,5.3,"1",89
"148338",5.7,6,"2",92
"148339",5.8,5.8,"1",93
"148340",5.1,5.6,"1",98
"148341",5.5,6.2,"2",86
"148342",6.4,5.9,"1",93
"148343",5.5,5.6,"1",86
"148344",6.4,6.6,"2",88
"148345",6,6.2,"2",91
"148346",6.2,6,"2",95
"148347",6.5,6.6,"2",100
"148348",5.4,5.5,"1",85
"148349",5.2,5.5,"2",95
"148350",5.8,5.5,"2",91
"148351",5.6,5.5,"1",97
"148352",4.5,5.3,"1",86
"148353",6.3,6.3,"2",99
"148354",5.6,6.1,"2",90
"148355",6,5.7,"1",96
"148356",4.6,5,"1",91
"148357",6,6.1,"1",90
"148358",5.5,6,"2",92
"148359",6.6,6.4,"1",84
"148360",5.4,5.5,"1",98
"148361",6.3,6.3,"2",91
"148362",6.3,6.1,"2",89
"148363",6.1,6,"1",99
"148364",5.5,5.8,"2",86
"148365",6.5,6.1,"2",100
"148366",6.1,6.4,"2",97
"148367",5.9,6.2,"1",88
"148368",5.4,5.8,"2",97
"148369",5.9,6.2,"2",85
"148370",5.5,5.4,"1",97
"148371",5.7,5.5,"2",92
"148372",5.9,5.9,"1",100
"148373",4.8,5.7,"1",96
"148374",6.5,6.6,"2",96
"148375",5.6,4.9,"2",78
"148376",5.3,4.6,"2",59
"148377",6.1,6.1,"1",95
"148378",6.1,5.8,"2",87
"148379",5.7,5.6,"2",97
"148380",6.1,5.2,"1",97
"148381",4.4,4.6,"2",65
"148382",6.2,5.4,"2",98
"148383",4.9,3.1,"1",92
"148384",6.5,6.4,"1",100
"148385",5.9,5.6,"1",93
"148386",6.7,6.8,"2",90
"148387",5.6,5.1,"2",89
"148388",6.9,6.5,"1",100
"148389",5.9,4.7,"2",95
"148390",5.8,5.5,"2",96
"148391",6,6.1,"1",97
"148392",6.1,5.2,"2",96
"148393",4.9,5.2,"1",98
"148394",5.7,5.7,"2",98
"148395",6,6,"1",100
"148396",6.1,6.1,"2",92
