"","COD_REG_RBD","RURAL_RBD","GEN_ALU","EDAD_ALU","PROM_GRAL","ASISTENCIA","CIENCIAS"
"60132",10,0,2,17,5.8,98,"0"
"60133",7,0,2,17,6.1,37,"0"
"60134",4,0,2,18,6.4,87,"0"
"60135",13,1,1,17,6,93,"0"
"60136",13,0,2,17,6.3,91,"0"
"60137",6,0,2,17,5.8,88,"0"
"60138",14,0,1,17,6.8,100,"1"
"60139",5,0,1,17,6.1,88,"0"
"60140",5,0,2,17,6.6,99,"0"
"60141",13,0,2,18,6.3,85,"0"
"60142",13,0,1,17,6.5,99,"0"
"60143",13,0,2,17,6.6,90,"0"
"60144",5,0,2,18,6.3,92,"0"
"60145",5,0,2,17,6.4,98,"0"
"60146",13,0,2,17,5.3,75,"0"
"60147",13,0,1,17,6.1,73,"0"
"60148",13,0,1,17,6.3,96,"0"
"60149",13,0,2,17,5.6,100,"1"
"60150",13,0,1,17,6.1,92,"0"
"60151",6,0,1,18,4.7,85,"0"
"60152",5,0,2,17,6,98,"0"
"60153",13,0,2,18,6,95,"0"
"60154",5,0,1,17,6.8,98,"0"
"60155",5,0,1,17,6.8,98,"0"
"60156",5,0,1,17,6.8,98,"0"
"60157",5,0,1,17,6.8,98,"0"
"60158",4,0,1,17,6.5,93,"0"
"60159",13,0,1,24,5.4,81,"0"
"60160",13,0,1,18,6.1,86,"1"
"60161",2,0,2,17,6.6,97,"0"
"60162",13,0,2,19,6.6,94,"0"
"60163",16,0,1,17,6.2,97,"0"
"60164",16,0,1,17,5.6,94,"0"
"60165",3,0,1,17,5.5,88,"0"
"60166",7,0,1,17,6.9,99,"0"
"60167",2,0,1,17,6.2,95,"0"
"60168",13,0,2,17,6,97,"0"
"60169",13,0,2,17,6.1,98,"0"
"60170",8,0,2,17,6.9,99,"1"
"60171",8,0,1,17,6.2,93,"0"
"60172",4,0,2,17,5.3,94,"0"
"60173",8,0,2,17,5.1,97,"0"
"60174",13,0,2,17,6.2,99,"0"
"60175",10,0,2,18,5.7,87,"0"
"60176",8,0,2,17,5.6,80,"0"
"60177",1,0,1,17,5.8,95,"0"
"60178",13,0,1,17,6,97,"1"
"60179",14,0,1,17,6.3,92,"0"
"60180",10,1,2,17,6.2,89,"0"
"60181",13,0,1,17,5.6,93,"0"
"60182",13,0,1,25,6,67,"0"
"60183",13,0,2,18,5.5,88,"0"
"60184",13,0,1,18,5.5,96,"0"
"60185",5,0,1,18,4.5,88,"0"
"60186",13,0,2,41,6.1,95,"0"
"60187",7,0,2,20,5.3,93,"0"
"60188",9,0,2,17,6.4,93,"0"
"60189",13,0,2,17,5.5,86,"0"
"60190",10,0,2,18,6,96,"0"
"60191",13,0,1,17,6.8,95,"0"
"60192",9,0,2,17,6.3,99,"0"
"60193",9,0,1,18,6.2,83,"0"
"60194",10,0,2,17,5.8,88,"0"
"60195",13,0,2,18,6.3,91,"0"
"60196",5,0,2,17,6.3,80,"0"
"60197",8,0,2,17,6.7,81,"0"
"60198",13,0,1,17,5.4,100,"0"
"60199",8,0,2,17,6.2,84,"0"
"60200",6,0,2,17,6.5,96,"0"
"60201",5,0,1,18,6,98,"0"
"60202",13,0,1,18,6.7,97,"0"
"60203",13,0,1,18,4.7,91,"0"
"60204",15,0,2,17,5.4,94,"0"
"60205",13,0,2,17,5.8,97,"0"
"60206",13,0,1,18,5.8,90,"0"
"60207",13,0,2,17,5.5,93,"0"
"60208",10,0,1,18,6.1,95,"0"
"60209",1,0,2,18,5.2,73,"0"
"60210",5,0,2,17,6.3,99,"0"
"60211",13,0,2,17,5.5,88,"0"
"60212",13,0,2,17,6.1,90,"0"
"60213",13,0,2,20,5.8,94,"0"
"60214",13,0,2,17,6.4,97,"0"
"60215",8,0,2,17,6.7,95,"0"
"60216",8,0,2,17,6.7,95,"0"
"60217",8,0,2,17,6.7,95,"0"
"60218",8,0,2,17,6.7,95,"0"
"60219",13,0,2,36,6,99,"0"
"60220",13,0,1,18,6.3,99,"0"
"60221",13,0,2,17,6.6,73,"0"
"60222",13,0,2,17,6,96,"0"
"60223",13,0,2,17,6.7,100,"0"
"60224",9,0,2,17,6.1,94,"0"
"60225",13,0,1,17,5.5,79,"0"
"60226",10,0,1,17,5.4,90,"0"
"60227",13,0,1,17,6.2,91,"0"
"60228",4,0,1,19,5.7,100,"0"
"60229",16,0,1,18,5.8,86,"0"
"60230",8,0,2,17,6,98,"0"
"60231",7,0,2,17,6.1,96,"0"
"60232",13,0,1,18,5.3,98,"0"
"60233",13,0,1,18,5.1,93,"0"
"60234",14,0,2,17,5.5,96,"0"
"60235",13,0,2,17,5,95,"0"
"60236",4,0,1,18,5.6,84,"0"
"60237",13,0,1,17,6.6,98,"0"
"60238",5,0,1,17,5.6,99,"0"
"60239",5,0,2,18,4.9,96,"0"
"60240",2,0,2,18,6.3,95,"0"
"60241",13,0,1,17,5.4,90,"0"
"60242",14,0,2,17,6,99,"0"
"60243",13,0,1,17,5.7,97,"0"
"60244",13,0,2,24,6.1,79,"0"
"60245",8,0,1,17,5.9,94,"0"
"60246",7,0,1,18,6.5,97,"0"
"60247",5,0,2,17,5.7,87,"0"
"60248",8,0,1,17,6.3,99,"0"
"60249",8,0,2,17,6.6,82,"0"
"60250",13,0,2,17,6.6,99,"0"
"60251",13,0,2,17,6.1,80,"0"
"60252",13,0,2,17,6.5,88,"0"
"60253",13,0,2,17,6.5,88,"0"
"60254",13,0,2,17,6.5,88,"0"
"60255",13,0,2,17,6.5,88,"0"
"60256",5,0,1,17,6.3,91,"0"
"60257",13,0,2,18,5.1,79,"0"
"60258",13,0,2,17,6.1,94,"0"
"60259",13,0,2,18,5.7,79,"0"
"60260",9,0,2,19,6.4,96,"0"
"60261",5,0,2,17,6.3,97,"0"
"60262",1,0,1,18,5.8,99,"0"
"60263",13,0,1,19,5,85,"0"
"60264",6,0,2,17,5.5,82,"0"
"60265",5,0,1,17,5.6,94,"0"
"60266",13,0,1,19,5.8,84,"0"
"60267",13,0,2,17,6.5,81,"0"
"60268",13,0,1,17,6.9,98,"0"
"60269",8,1,1,17,6.1,79,"0"
"60270",7,0,1,17,5.9,94,"0"
"60271",13,0,2,17,6.1,99,"0"
"60272",8,0,2,17,5.5,99,"0"
"60273",12,0,2,17,6.4,98,"0"
"60274",13,0,2,17,6.4,93,"0"
"60275",10,0,1,17,5.6,100,"0"
"60276",15,0,2,17,6.7,97,"0"
"60277",16,0,1,17,5.8,98,"0"
"60278",13,0,1,18,4.9,72,"0"
"60279",1,1,1,18,6,96,"0"
"60280",13,0,1,17,5.7,90,"0"
"60281",10,0,2,17,5.9,98,"0"
"60282",1,0,2,17,6.3,92,"0"
"60283",1,0,1,17,6.3,93,"0"
"60284",8,0,1,18,5.3,88,"0"
"60285",13,0,1,19,6.3,89,"0"
"60286",1,0,1,17,4.9,93,"0"
"60287",14,0,2,17,5.9,87,"0"
"60288",4,0,2,19,4.8,90,"0"
"60289",13,0,2,19,6.2,87,"0"
"60290",5,0,2,17,6.5,99,"0"
"60291",5,0,2,17,5.5,89,"0"
"60292",5,0,2,17,6.8,92,"0"
"60293",9,0,2,17,6.2,98,"0"
"60294",13,0,2,17,6.1,92,"0"
"60295",2,0,2,17,5,61,"0"
"60296",4,0,2,17,6.3,92,"0"
"60297",13,0,1,17,5.3,97,"0"
"60298",2,0,1,24,5.6,86,"0"
"60299",13,0,1,17,6.7,99,"0"
"60300",5,0,1,18,5.6,88,"0"
"60301",13,0,1,18,5.4,94,"0"
"60302",10,0,1,17,5.6,95,"0"
"60303",13,0,1,17,6,93,"0"
"60304",9,0,1,17,6.1,96,"0"
"60305",13,0,1,17,6.4,94,"0"
"60306",13,0,2,19,5,92,"0"
"60307",7,0,1,17,6.4,96,"0"
"60308",10,0,1,18,5.9,99,"0"
"60309",9,0,1,17,5.6,91,"0"
"60310",13,0,1,17,5.9,97,"0"
"60311",8,0,2,17,5.3,82,"0"
"60312",13,0,1,20,6.3,87,"0"
"60313",13,0,2,17,5.1,94,"0"
"60314",13,0,1,17,6,99,"0"
"60315",4,0,1,20,5.4,88,"0"
"60316",7,1,2,18,6.5,100,"0"
"60317",7,0,2,18,4.9,97,"0"
"60318",9,0,2,20,4.7,100,"0"
"60319",8,0,2,19,5.7,80,"0"
"60320",13,0,1,16,5.8,99,"0"
"60321",13,0,2,17,6.6,85,"0"
"60322",6,0,1,17,6.5,95,"0"
"60323",3,0,1,18,4.7,78,"0"
"60324",8,0,1,17,5.1,85,"0"
"60325",13,0,2,17,6.4,65,"0"
"60326",7,0,2,19,4.9,62,"0"
"60327",13,0,2,18,6.3,98,"0"
"60328",5,0,1,18,6.4,91,"0"
"60329",8,0,2,19,4.7,85,"0"
"60330",9,0,2,17,6.4,99,"0"
"60331",6,0,2,17,5.9,94,"0"
"60332",6,0,2,17,5.9,94,"0"
"60333",6,0,2,17,5.9,94,"0"
"60334",6,0,2,17,5.9,94,"0"
"60335",13,0,1,19,5.3,95,"0"
"60336",13,0,2,18,5.6,77,"0"
"60337",5,0,2,18,5.6,79,"0"
"60338",6,0,1,18,5.4,90,"0"
"60339",13,0,1,18,5.5,94,"0"
"60340",13,0,1,17,5.7,94,"0"
"60341",7,0,1,18,4.8,95,"0"
"60342",2,0,2,17,6.1,92,"0"
"60343",13,0,2,17,6.1,100,"0"
"60344",6,0,2,17,6.4,90,"0"
"60345",13,0,2,17,6.2,97,"0"
"60346",4,0,2,17,6.5,86,"0"
"60347",13,0,2,17,5.9,83,"0"
"60348",9,0,2,17,5.8,90,"0"
"60349",7,0,2,36,6.7,97,"0"
"60350",9,0,2,17,6.3,94,"0"
"60351",6,0,2,17,5.4,82,"0"
"60352",7,0,2,17,6.1,95,"0"
"60353",13,0,2,17,6.4,96,"0"
"60354",13,0,2,17,6.1,97,"0"
"60355",16,0,1,17,6.2,100,"0"
"60356",7,0,1,17,6.7,85,"0"
"60357",8,0,1,17,5.3,99,"0"
"60358",13,0,1,18,6.5,85,"0"
"60359",13,0,1,18,5.8,91,"0"
"60360",13,0,1,18,5.3,95,"0"
"60361",13,0,1,21,5.1,98,"0"
"60362",9,0,1,19,5.5,91,"0"
"60363",6,0,1,18,5.9,86,"0"
"60364",13,0,2,17,6.4,99,"0"
"60365",5,0,1,17,5.9,95,"0"
"60366",9,0,1,17,5.8,97,"0"
"60367",16,0,2,17,5.6,85,"0"
"60368",13,0,2,18,6.5,88,"1"
"60369",16,0,2,17,6.6,92,"0"
"60370",4,0,1,17,6.5,83,"1"
"60371",8,0,1,19,5.9,85,"0"
"60372",10,0,2,19,6.3,99,"0"
"60373",13,0,1,17,6.3,85,"0"
"60374",13,0,1,17,5.4,99,"0"
"60375",14,0,1,17,5.5,98,"0"
"60376",13,0,1,17,5.2,81,"0"
"60377",13,0,1,17,6.9,98,"0"
"60378",13,0,2,17,6.8,96,"0"
"60379",10,0,2,17,6.4,84,"0"
"60380",7,0,2,17,6.7,97,"0"
"60381",7,0,2,17,5.8,99,"0"
"60382",13,0,1,18,5.1,90,"0"
"60383",7,0,2,17,5.8,93,"0"
"60384",7,0,2,19,5.8,85,"0"
"60385",5,0,1,18,4.8,97,"0"
"60386",13,0,1,17,5.7,97,"0"
"60387",9,0,1,17,6.3,90,"0"
"60388",13,0,1,17,5.3,85,"0"
"60389",13,0,2,17,6.4,92,"1"
"60390",13,0,1,17,6.3,86,"1"
"60391",13,0,2,17,6.6,90,"1"
"60392",7,0,2,18,6.1,99,"0"
"60393",8,0,1,20,6.6,100,"0"
"60394",6,0,2,17,6,100,"0"
"60395",13,0,1,17,6.6,84,"0"
"60396",8,0,2,17,6.6,97,"0"
"60397",13,0,2,19,6.3,89,"0"
"60398",13,0,2,17,6,92,"0"
"60399",13,0,2,17,5.8,92,"0"
"60400",8,0,1,18,4.9,80,"0"
"60401",13,0,1,17,6,92,"0"
"60402",5,0,1,17,6.5,99,"0"
"60403",1,1,1,18,5.3,93,"0"
"60404",13,0,2,17,5.5,92,"0"
"60405",13,0,2,17,5.2,87,"0"
"60406",13,0,1,17,5.9,89,"0"
"60407",5,0,2,18,5.8,97,"0"
"60408",13,0,1,17,6.2,100,"0"
"60409",7,0,1,17,6.3,96,"0"
"60410",13,0,2,17,6.7,90,"0"
"60411",13,0,1,19,5.5,77,"0"
"60412",13,0,2,17,6.6,94,"0"
"60413",8,0,2,17,6.5,97,"0"
"60414",14,0,1,18,5.8,93,"0"
"60415",9,0,1,17,5.8,88,"0"
"60416",13,0,2,17,6.6,94,"1"
"60417",16,0,2,17,6.6,99,"0"
"60418",2,0,1,18,6.2,85,"0"
"60419",12,0,2,19,6.1,97,"0"
"60420",13,0,2,17,5.1,90,"0"
"60421",14,1,2,18,6.3,74,"0"
"60422",10,0,2,17,6.2,96,"0"
"60423",13,0,2,17,6.6,77,"0"
"60424",7,0,2,17,6.2,87,"0"
"60425",6,0,2,18,6,93,"0"
"60426",16,1,2,17,5.9,91,"0"
"60427",13,0,2,17,5.5,92,"0"
"60428",2,0,2,17,6.2,100,"0"
"60429",2,0,2,18,6.5,96,"0"
"60430",15,0,2,17,6.4,93,"0"
"60431",5,0,1,17,6.9,89,"0"
"60432",5,0,1,17,5.5,97,"0"
"60433",13,0,1,28,6.2,95,"0"
"60434",15,0,2,17,5.4,99,"0"
"60435",14,0,2,17,6.5,97,"0"
"60436",13,0,1,17,5.5,76,"0"
"60437",13,0,2,17,5.2,76,"0"
"60438",13,0,2,17,6.1,98,"0"
"60439",9,0,1,20,5.9,94,"0"
"60440",16,0,2,17,6,91,"0"
"60441",2,0,1,17,5.5,98,"0"
"60442",2,0,1,17,6,91,"0"
"60443",13,0,2,18,6.5,94,"0"
"60444",5,0,2,17,5.2,94,"0"
"60445",9,0,2,17,5.5,94,"0"
"60446",5,0,2,18,6,86,"0"
"60447",13,0,1,17,6.7,97,"0"
"60448",7,0,1,17,5.9,98,"0"
"60449",6,0,1,18,5.8,85,"0"
"60450",5,0,1,18,5.1,91,"0"
"60451",14,0,1,17,5.2,97,"0"
"60452",13,0,1,18,5,90,"0"
"60453",13,0,1,18,5.2,77,"0"
"60454",13,0,1,18,5.2,88,"0"
"60455",13,0,1,17,5.1,86,"0"
"60456",3,0,2,17,6.2,100,"0"
"60457",1,1,1,17,5.8,89,"0"
"60458",13,0,2,17,7,88,"0"
"60459",13,0,2,17,6.5,93,"0"
"60460",8,0,2,18,5.3,88,"0"
"60461",9,0,2,17,5.1,92,"0"
"60462",3,0,2,17,5.9,97,"0"
"60463",4,0,2,17,6.8,95,"0"
"60464",11,0,2,17,5.6,98,"0"
"60465",1,0,1,17,6.2,92,"0"
"60466",7,0,1,17,5.9,91,"0"
"60467",13,0,1,17,5.3,97,"0"
"60468",13,0,2,17,6.7,98,"0"
"60469",13,0,1,19,4.4,93,"0"
"60470",5,0,1,18,5.8,94,"0"
"60471",5,0,2,17,6.1,97,"0"
"60472",13,0,1,19,4.8,85,"0"
"60473",7,0,2,17,5.9,91,"0"
"60474",7,0,1,17,6.7,94,"0"
"60475",13,0,2,17,5.6,87,"0"
"60476",5,0,1,37,6,96,"0"
"60477",1,0,2,17,6.1,99,"0"
"60478",8,0,2,17,6.7,98,"0"
"60479",13,0,2,17,6.2,99,"0"
"60480",8,0,2,18,5.3,32,"0"
"60481",2,0,1,17,6.2,98,"0"
"60482",5,0,1,17,6.2,96,"0"
"60483",13,0,2,18,6,99,"0"
"60484",5,0,2,18,6.1,91,"0"
"60485",13,0,1,17,5.6,95,"0"
"60486",13,1,2,17,6.1,99,"0"
"60487",16,0,1,17,6.7,95,"0"
"60488",13,0,1,25,4.9,89,"0"
"60489",16,0,1,17,6.3,90,"0"
"60490",9,0,2,19,5.7,85,"0"
"60491",13,0,1,18,4.3,85,"0"
"60492",9,0,2,20,6.6,96,"0"
"60493",5,0,2,17,6.7,97,"0"
"60494",13,0,2,17,4.6,86,"0"
"60495",13,0,1,17,4.7,90,"0"
"60496",13,0,1,17,4.8,90,"0"
"60497",13,0,2,17,6,96,"0"
"60498",15,0,2,17,5.8,100,"0"
"60499",6,0,2,17,6.6,97,"0"
"60500",4,0,2,18,5.1,99,"0"
"60501",5,0,1,18,5.5,95,"0"
"60502",15,0,2,18,5.8,100,"0"
"60503",5,0,1,17,6.9,100,"0"
"60504",8,0,2,18,4.5,71,"0"
"60505",2,0,1,17,6.2,90,"0"
"60506",2,0,1,17,6,99,"0"
"60507",13,0,2,17,6.6,79,"0"
"60508",3,0,2,17,5.4,70,"0"
"60509",4,0,1,17,6.6,95,"0"
"60510",2,0,1,18,5.5,80,"0"
"60511",8,0,1,17,5.4,84,"0"
"60512",13,0,1,17,4.9,97,"0"
"60513",13,0,2,17,6,80,"0"
"60514",7,0,1,17,5.8,88,"0"
"60515",13,0,1,18,6.4,95,"0"
"60516",1,1,2,23,6.6,89,"0"
"60517",8,0,1,17,6,96,"0"
"60518",4,0,2,17,5.7,89,"0"
"60519",3,0,2,17,5.2,92,"0"
"60520",3,0,2,17,5.4,88,"1"
"60521",5,0,2,18,4.8,85,"0"
"60522",15,0,2,17,6.4,66,"0"
"60523",12,0,1,17,6.6,96,"0"
"60524",10,0,1,17,5.6,85,"0"
"60525",13,1,1,17,6.1,96,"0"
"60526",4,0,1,17,5.6,100,"0"
"60527",5,0,2,17,5.8,97,"0"
"60528",5,0,2,18,6.5,89,"0"
"60529",8,0,2,17,5.7,98,"0"
"60530",13,0,1,17,5.8,96,"0"
"60531",13,0,2,17,5.7,88,"0"
"60532",13,0,1,17,6.1,97,"0"
"60533",8,0,1,17,6.3,99,"0"
"60534",13,0,2,19,5.1,96,"0"
"60535",13,0,2,18,6,94,"0"
"60536",13,0,2,17,6.4,95,"0"
"60537",13,0,2,17,5.8,94,"0"
"60538",13,0,2,17,5.1,98,"0"
"60539",14,0,1,25,5.1,85,"0"
"60540",2,0,2,17,6.4,95,"0"
"60541",7,0,2,17,6.5,97,"0"
"60542",13,0,1,18,6,100,"0"
"60543",9,0,1,17,6,100,"0"
"60544",9,0,2,17,5.8,95,"0"
"60545",2,0,1,18,5.8,97,"0"
"60546",2,0,2,18,5.7,88,"0"
"60547",13,0,1,17,5.9,98,"0"
"60548",8,0,2,18,5.9,95,"0"
"60549",5,0,1,18,5.4,90,"0"
"60550",9,0,1,19,5.9,89,"0"
"60551",13,0,2,30,6.4,100,"0"
"60552",13,0,2,17,5.5,80,"0"
"60553",5,0,2,17,6.2,90,"0"
"60554",5,0,2,17,6,88,"0"
"60555",13,0,2,17,6.2,93,"0"
"60556",15,0,2,17,6.4,99,"0"
"60557",13,0,2,27,4.3,96,"0"
"60558",13,1,2,17,6.5,85,"0"
"60559",13,0,2,17,5.7,81,"0"
"60560",15,0,1,23,5.5,90,"0"
"60561",8,0,1,17,6.9,97,"0"
"60562",13,0,1,17,6.4,95,"1"
"60563",8,0,2,17,6.5,93,"0"
"60564",5,0,2,17,6.5,96,"0"
"60565",10,0,1,20,4.6,93,"0"
"60566",4,0,1,17,6.8,99,"0"
"60567",6,0,1,18,5.9,93,"0"
"60568",13,0,2,17,6.4,99,"0"
"60569",13,0,1,17,5.8,92,"0"
"60570",4,0,1,17,5.6,91,"0"
"60571",16,0,1,17,6.4,99,"0"
"60572",14,0,1,17,6.2,95,"0"
"60573",8,0,2,17,5.9,86,"0"
"60574",5,0,1,17,6.7,100,"0"
"60575",5,0,1,17,6.7,100,"0"
"60576",5,0,1,17,6.7,100,"0"
"60577",5,0,1,17,6.7,100,"0"
"60578",5,0,2,17,5,88,"0"
"60579",5,0,2,17,5.3,86,"0"
"60580",14,0,1,17,5.9,99,"0"
"60581",10,0,1,17,6.1,96,"0"
"60582",13,0,2,19,6.3,100,"0"
"60583",9,0,1,17,6.2,90,"0"
"60584",8,0,2,27,5.5,89,"0"
"60585",13,0,2,17,6.2,99,"0"
"60586",13,0,1,18,6.7,91,"0"
"60587",13,0,2,17,5.4,97,"0"
"60588",7,0,2,17,5.9,85,"0"
"60589",7,0,2,17,5.9,85,"0"
"60590",7,0,2,17,5.9,85,"0"
"60591",7,0,2,17,5.9,85,"0"
"60592",3,0,2,18,5.8,83,"0"
"60593",13,0,1,17,5.4,87,"0"
"60594",13,0,1,17,6.4,93,"0"
"60595",8,0,1,17,5.9,94,"0"
"60596",13,0,1,17,6.5,99,"0"
"60597",9,0,1,17,6,91,"0"
"60598",6,0,2,17,6.1,100,"0"
"60599",1,0,2,17,6.6,95,"0"
"60600",15,0,1,18,6.6,87,"0"
"60601",5,0,1,17,5.1,72,"0"
"60602",5,0,1,18,5.8,92,"0"
"60603",13,0,1,17,6.1,98,"0"
"60604",13,0,1,17,5.7,97,"0"
"60605",13,0,2,17,5.5,94,"0"
"60606",10,0,2,18,5,88,"0"
"60607",10,0,2,18,5,88,"0"
"60608",10,0,2,18,5,88,"0"
"60609",10,0,2,18,5,88,"0"
"60610",15,0,2,17,5.7,75,"0"
"60611",13,0,2,17,5.3,88,"0"
"60612",10,0,1,17,5.8,95,"0"
"60613",13,0,1,17,5.8,94,"0"
"60614",13,0,1,18,6.8,98,"1"
"60615",13,0,2,17,5.6,92,"0"
"60616",7,0,2,17,6,97,"0"
"60617",4,0,1,17,5.9,89,"0"
"60618",13,0,1,19,6.3,92,"0"
"60619",5,0,1,17,5.9,98,"0"
"60620",5,0,2,17,5.6,99,"0"
"60621",8,0,2,17,6,93,"0"
"60622",7,0,1,17,5.9,95,"0"
"60623",13,0,1,17,5.5,98,"0"
"60624",13,0,1,17,5.4,99,"0"
"60625",8,0,2,17,6.7,97,"0"
"60626",10,0,2,18,5.5,100,"0"
"60627",13,0,2,17,6.3,89,"0"
"60628",13,0,1,24,5.2,72,"0"
"60629",10,0,2,17,5.6,82,"0"
"60630",13,0,1,18,6.2,95,"0"
"60631",8,0,2,18,6.7,95,"0"
"60632",13,0,1,17,5.7,84,"0"
"60633",13,0,1,18,5.9,95,"0"
"60634",5,0,2,17,5.9,88,"0"
"60635",12,0,2,18,6.2,95,"0"
"60636",8,0,1,18,5.5,94,"0"
"60637",13,0,2,17,5.5,89,"0"
"60638",13,0,2,19,5.5,80,"0"
"60639",9,0,1,17,6.9,95,"0"
"60640",9,0,1,17,6.9,95,"0"
"60641",9,0,1,17,6.9,95,"0"
"60642",9,0,1,17,6.9,95,"0"
"60643",4,0,1,17,5.1,88,"0"
"60644",13,0,2,18,6.7,79,"0"
"60645",10,0,2,18,5.1,93,"0"
"60646",5,0,2,18,5.2,97,"0"
"60647",10,0,1,17,6.3,98,"0"
"60648",13,0,2,17,5.6,86,"0"
"60649",13,0,2,17,6.6,98,"0"
"60650",4,0,2,17,6.8,91,"1"
"60651",9,0,2,17,6.5,98,"0"
"60652",13,0,1,18,4.9,96,"0"
"60653",13,0,1,18,4.7,85,"0"
"60654",1,1,2,18,5.9,94,"0"
"60655",13,0,1,18,6.2,98,"0"
"60656",13,0,1,17,5.9,99,"0"
"60657",5,0,1,17,6.1,95,"0"
"60658",4,0,2,17,6.7,100,"0"
"60659",7,0,1,18,6,93,"0"
"60660",13,0,1,17,5.4,99,"0"
"60661",13,0,2,17,5.6,93,"0"
"60662",13,0,2,17,6.6,87,"0"
"60663",4,0,1,20,5.6,99,"0"
"60664",13,0,2,17,6.7,90,"0"
"60665",13,0,1,17,6.1,94,"0"
"60666",7,0,2,18,6.7,100,"0"
"60667",4,0,2,17,5.7,77,"0"
"60668",13,0,2,17,6,85,"0"
"60669",2,0,2,17,5.7,95,"0"
"60670",13,0,1,17,6.8,97,"0"
"60671",15,0,1,17,6.2,92,"0"
"60672",15,0,1,17,6.2,92,"0"
"60673",15,0,1,17,6.2,92,"0"
"60674",15,0,1,17,6.2,92,"0"
"60675",13,0,2,17,6.3,91,"0"
"60676",1,0,2,19,5.7,100,"0"
"60677",7,0,2,17,5.9,74,"0"
"60678",5,0,1,18,7,98,"0"
"60679",7,0,2,17,6.8,97,"0"
"60680",7,0,2,17,6.9,95,"0"
"60681",13,0,1,18,6.3,99,"0"
"60682",13,0,2,18,4.8,84,"0"
"60683",13,0,2,18,6,88,"0"
"60684",13,0,1,38,6.2,97,"0"
"60685",13,0,1,20,5.9,83,"0"
"60686",13,0,1,17,6.3,73,"0"
"60687",15,0,1,17,6.6,99,"0"
"60688",5,0,2,17,6.2,93,"0"
"60689",13,0,1,17,5.1,88,"0"
"60690",7,0,1,17,6.7,95,"0"
"60691",13,0,1,17,6.4,94,"0"
"60692",5,0,1,19,5.4,97,"0"
"60693",13,0,2,18,6.1,42,"0"
"60694",14,0,2,17,6.1,87,"0"
"60695",13,0,2,17,5.9,96,"0"
"60696",13,0,2,17,6.5,92,"0"
"60697",11,0,1,18,6.1,93,"0"
"60698",8,0,1,17,6.2,93,"0"
"60699",10,0,2,18,4.7,99,"0"
"60700",5,0,1,21,5.8,99,"0"
"60701",13,0,1,19,5.6,92,"0"
"60702",1,0,1,17,6.1,96,"0"
"60703",3,0,2,17,6.4,83,"0"
"60704",1,0,1,18,5.7,96,"0"
"60705",13,0,1,17,6.5,88,"0"
"60706",13,0,2,18,5.3,94,"0"
"60707",10,0,2,19,6,86,"0"
"60708",13,0,1,17,6.4,88,"0"
"60709",6,0,1,17,6.5,98,"0"
"60710",15,0,2,17,6.2,95,"0"
"60711",13,0,2,17,6,87,"0"
"60712",13,0,1,17,6.3,85,"0"
"60713",9,0,2,17,6.4,96,"0"
"60714",13,0,2,18,6.1,97,"0"
"60715",5,0,1,17,4.9,95,"0"
"60716",5,0,2,17,5.6,91,"0"
"60717",5,0,2,17,4.8,83,"0"
"60718",13,0,1,17,6.3,88,"0"
"60719",13,0,1,17,6.3,89,"0"
"60720",5,0,1,17,6,85,"0"
"60721",1,0,1,17,6.9,98,"0"
"60722",1,0,1,17,6.9,98,"0"
"60723",1,0,1,17,6.9,98,"0"
"60724",1,0,1,17,6.9,98,"0"
"60725",1,0,2,17,6,88,"0"
"60726",14,0,1,17,6.6,98,"0"
"60727",8,1,2,17,5.7,87,"0"
"60728",13,0,1,17,6,97,"0"
"60729",5,0,1,17,6.8,98,"0"
"60730",13,0,1,17,6.5,91,"0"
"60731",13,0,2,17,6.6,89,"0"
"60732",13,0,1,17,4.9,91,"0"
"60733",13,0,2,17,6,97,"0"
"60734",2,0,1,17,6.2,96,"0"
"60735",2,0,2,17,6.4,96,"0"
"60736",9,0,1,17,5.6,93,"0"
"60737",10,1,2,17,5.7,92,"0"
"60738",13,0,1,17,6.5,92,"0"
"60739",2,0,1,19,5.4,85,"0"
"60740",9,0,2,17,6.3,91,"0"
"60741",4,0,2,17,6,94,"0"
"60742",13,0,2,17,6.4,97,"0"
"60743",7,0,2,17,6.3,96,"0"
"60744",14,1,1,17,5.9,100,"0"
"60745",13,0,1,17,5.4,85,"0"
"60746",5,0,1,19,4.8,78,"0"
"60747",6,0,1,18,5.5,79,"0"
"60748",13,0,1,19,5.4,92,"0"
"60749",4,0,2,17,6.4,96,"0"
"60750",8,0,1,18,5.6,85,"0"
"60751",13,0,1,17,6.2,87,"0"
"60752",13,0,1,17,6.2,96,"0"
"60753",6,0,1,17,6.7,99,"0"
"60754",2,0,2,17,5.8,80,"0"
"60755",7,0,2,17,6.5,90,"0"
"60756",13,0,1,18,6.2,99,"0"
"60757",13,0,2,18,6.5,94,"0"
"60758",13,0,1,17,6.3,94,"0"
"60759",9,1,1,17,6.5,100,"0"
"60760",13,0,1,17,6.2,98,"0"
"60761",13,0,2,17,5.4,93,"0"
"60762",13,0,2,17,5.4,89,"0"
"60763",13,0,2,17,6.5,97,"0"
"60764",13,0,2,18,5.4,90,"0"
"60765",5,0,2,17,5.9,87,"0"
"60766",6,0,2,17,5.2,80,"0"
"60767",9,0,1,18,5.5,92,"0"
"60768",5,0,1,17,6.4,94,"0"
"60769",5,0,2,19,5.4,90,"0"
